0.046417,0.029755,0.020187
0.076782,0.050323,0.034821
0.067261,0.043762,0.029739
0.049194,0.031860,0.022095
0.017136,0.010353,0.006680
0.017609,0.011726,0.007214
0.012390,0.009018,0.005867
0.012047,0.008530,0.005188
0.013756,0.009102,0.005592
0.028519,0.018387,0.013924
0.220337,0.143188,0.100159
0.146484,0.105408,0.075073
0.321289,0.210327,0.157471
0.205811,0.145142,0.104553
0.207397,0.119934,0.083435
0.213623,0.160767,0.118042
0.028778,0.024536,0.020584
0.028259,0.023056,0.017242
0.035706,0.031830,0.028564
0.032928,0.030121,0.027283
0.030640,0.028320,0.025162
0.038483,0.033875,0.029953
0.144897,0.090759,0.060089
0.121826,0.069580,0.042206
0.094604,0.053619,0.032532
0.135010,0.085999,0.055511
0.135986,0.083252,0.053375
0.109619,0.062988,0.038635
0.011238,0.009407,0.007660
0.006950,0.004833,0.003038
0.012283,0.009712,0.006832
0.007549,0.005089,0.003565
0.010025,0.007790,0.005520
0.013184,0.010719,0.008461
0.009926,0.007980,0.005886
0.010559,0.008141,0.005772
0.188232,0.140015,0.102783
0.123779,0.083252,0.058868
0.130615,0.095398,0.071106
0.166504,0.103455,0.076965
0.145996,0.100830,0.071228
0.120239,0.085876,0.062866
0.201660,0.148926,0.115051
0.069885,0.047089,0.031677
0.043732,0.034882,0.027374
0.043213,0.033569,0.025925
0.040680,0.032135,0.025345
0.032349,0.026733,0.021317
0.046417,0.037750,0.030243
0.027725,0.022858,0.017426
0.038391,0.029633,0.024414
0.036926,0.029541,0.025864
0.553223,0.363525,0.274414
0.567383,0.374512,0.268799
0.561035,0.357178,0.262207
0.505371,0.332764,0.246094
0.583008,0.397705,0.305420
0.541504,0.366211,0.278320
0.565918,0.366699,0.280029
0.554199,0.369385,0.290771
0.022308,0.017990,0.014580
0.029541,0.026169,0.022705
0.023407,0.018982,0.014465
0.034637,0.030701,0.027679
0.032837,0.029343,0.025070
0.022751,0.017853,0.013451
0.022858,0.017227,0.013603
0.016251,0.010742,0.007118
0.156494,0.097717,0.061737
0.120422,0.067810,0.038666
0.135132,0.078674,0.047791
0.129639,0.071594,0.039520
0.254395,0.168701,0.116943
0.223877,0.145264,0.097046
0.207520,0.130005,0.087219
0.317139,0.219604,0.157349
0.011543,0.008827,0.005981
0.017212,0.013924,0.009705
0.008789,0.006622,0.004791
0.012672,0.009445,0.005924
0.013290,0.009872,0.007160
0.010696,0.007896,0.005276
0.015129,0.011276,0.007092
0.010460,0.008057,0.005768
0.010422,0.007935,0.005341
0.059875,0.043152,0.029388
0.033386,0.021515,0.013702
0.031525,0.020264,0.013008
0.056183,0.038177,0.025482
0.045502,0.029144,0.018600
0.047394,0.032440,0.020996
0.052124,0.034546,0.023041
0.039948,0.027542,0.018646
0.049194,0.032593,0.021973
0.038483,0.031372,0.027161
0.022430,0.016220,0.012383
0.220093,0.135254,0.090759
0.360107,0.227417,0.157349
0.009109,0.006851,0.004730
0.009514,0.007874,0.005669
0.011307,0.009155,0.006763
0.011948,0.009361,0.007038
0.010956,0.008728,0.006577
0.010384,0.008018,0.005459
0.045135,0.031982,0.022278
0.103821,0.076355,0.055786
0.154175,0.113892,0.080566
0.037262,0.026016,0.017990
0.064819,0.048431,0.035614
0.114685,0.084534,0.061646
0.021912,0.016495,0.011795
0.023376,0.017410,0.012123
0.014282,0.010277,0.006947
0.013641,0.010300,0.006657
0.499512,0.331299,0.246460
0.523926,0.334961,0.243164
0.568848,0.371094,0.275635
0.313965,0.218750,0.159302
0.009453,0.007504,0.005978
0.010056,0.008347,0.006378
0.006222,0.004574,0.003220
0.012871,0.009987,0.007507
0.009857,0.007835,0.006050
0.009125,0.007618,0.005959
0.065552,0.041534,0.028702
0.157227,0.107483,0.075317
0.208252,0.145264,0.104126
0.183594,0.134521,0.101074
0.099243,0.063171,0.043610
0.062683,0.037720,0.024704
0.024307,0.016647,0.011406
0.039795,0.030350,0.022217
0.380615,0.254395,0.181274
0.363770,0.244141,0.174561
0.031311,0.026733,0.022766
0.035400,0.031586,0.028305
0.028107,0.023529,0.019012
0.037628,0.033661,0.029831
0.032379,0.028961,0.025208
0.030807,0.026291,0.022797
0.146729,0.086609,0.052368
0.120911,0.070007,0.042023
0.140625,0.086243,0.053192
0.145630,0.088745,0.057251
0.137573,0.082764,0.051849
0.164795,0.102417,0.066467
0.038818,0.033112,0.027435
0.038086,0.033081,0.027451
0.034668,0.029724,0.024719
0.035248,0.031097,0.026352
0.357422,0.220215,0.167236
0.371338,0.234619,0.178101
0.428711,0.283936,0.228149
0.497559,0.330322,0.262939
0.019974,0.013931,0.009056
0.020844,0.014236,0.009018
0.036987,0.026901,0.018219
0.022781,0.016129,0.010658
0.019943,0.013702,0.008842
0.028458,0.021332,0.014694
0.294434,0.199585,0.140625
0.156616,0.099854,0.070313
0.243286,0.167114,0.116821
0.139648,0.090271,0.059906
0.264404,0.178223,0.124939
0.192993,0.128540,0.090271
0.035309,0.031250,0.027527
0.036224,0.032043,0.028244
0.038177,0.033905,0.030136
0.037323,0.033264,0.029510
0.099976,0.053619,0.029694
0.072327,0.041992,0.024033
0.128296,0.077820,0.046051
0.080566,0.048676,0.028595
0.025894,0.020813,0.017410
0.031067,0.026001,0.023422
0.021790,0.017090,0.013725
0.031738,0.026123,0.023270
0.501953,0.360840,0.284668
0.594727,0.578125,0.525879
0.572266,0.494629,0.432129
0.235229,0.161865,0.122131
0.013077,0.008270,0.005016
0.014618,0.009941,0.006111
0.014847,0.009743,0.006260
0.017746,0.011353,0.006241
0.012955,0.008492,0.005043
0.009613,0.005932,0.003754
0.011871,0.007038,0.004303
0.012222,0.007843,0.004635
0.011734,0.007145,0.004311
0.067566,0.043488,0.027481
0.079773,0.052795,0.034760
0.041748,0.023880,0.013771
0.082520,0.049805,0.030304
0.065491,0.038940,0.024582
0.072144,0.044891,0.027054
0.069031,0.040527,0.025269
0.048187,0.029327,0.018311
0.076538,0.050690,0.034454
0.007042,0.004768,0.003008
0.004833,0.003275,0.002333
0.005562,0.003674,0.002249
0.388916,0.254395,0.185791
0.181396,0.087769,0.055695
0.318115,0.197266,0.139404
0.010239,0.008232,0.006153
0.009140,0.007336,0.005108
0.059540,0.040039,0.027771
0.058136,0.037720,0.024445
0.017181,0.012650,0.008827
0.026550,0.021545,0.016602
0.021576,0.015686,0.011032
0.012955,0.008705,0.005478
0.018677,0.013695,0.009811
0.105286,0.064209,0.041016
0.080688,0.044128,0.024811
0.096436,0.060699,0.040985
0.078918,0.044586,0.027054
0.143066,0.091003,0.061523
0.120850,0.081909,0.064270
0.195190,0.126831,0.097351
0.171753,0.113770,0.088257
0.101990,0.068604,0.054016
0.150024,0.098816,0.076172
0.114258,0.077820,0.062927
0.252930,0.165283,0.126587
0.202148,0.133667,0.100098
0.276855,0.182617,0.136841
0.035553,0.032745,0.029648
0.035339,0.031891,0.028183
0.114014,0.067383,0.041260
0.120056,0.072388,0.044128
0.009476,0.007748,0.005585
0.011230,0.009003,0.007420
0.016006,0.012466,0.008949
0.012459,0.009789,0.007782
0.018997,0.014458,0.011673
0.009727,0.007580,0.005512
0.009613,0.008217,0.006950
0.013374,0.010506,0.007267
0.012314,0.010414,0.008469
0.126953,0.084229,0.058472
0.345215,0.265869,0.201294
0.460938,0.328369,0.243408
0.098389,0.062683,0.043488
0.283936,0.196289,0.147461
0.139771,0.096191,0.066956
0.174072,0.124084,0.090271
0.147827,0.103271,0.069763
0.195923,0.139893,0.100342
0.032990,0.026352,0.023422
0.031372,0.025162,0.022675
0.032959,0.026459,0.023026
0.031494,0.025269,0.022690
0.032257,0.026306,0.023331
0.032990,0.026581,0.023224
0.590332,0.456543,0.362305
0.493896,0.345703,0.278809
0.527832,0.368652,0.296143
0.598145,0.588867,0.586914
0.580566,0.459717,0.372559
0.589355,0.552246,0.471924
0.094238,0.065491,0.052887
0.116943,0.079102,0.062286
0.085571,0.054657,0.044037
0.099548,0.066223,0.053284
0.165527,0.108459,0.083069
0.131470,0.085938,0.066895
0.015854,0.011482,0.008209
0.027908,0.022873,0.017929
0.013710,0.011223,0.009445
0.250732,0.171875,0.125854
0.398438,0.278564,0.215698
0.120789,0.078918,0.054779
0.013329,0.009781,0.006485
0.013420,0.009789,0.006550
0.014389,0.010582,0.007008
0.017776,0.013100,0.008865
0.009430,0.007202,0.004940
0.073608,0.048676,0.032593
0.095825,0.060760,0.039734
0.094116,0.063843,0.043671
0.105286,0.071411,0.048828
0.049103,0.031616,0.020416
0.009438,0.006851,0.004478
0.014793,0.011223,0.007412
0.043457,0.028000,0.017410
0.049866,0.033020,0.021515
0.078613,0.054779,0.043427
0.045776,0.033997,0.027771
0.081360,0.059692,0.046387
0.041962,0.029861,0.024094
0.122009,0.087219,0.066711
0.108276,0.075195,0.059662
0.207642,0.138428,0.105591
0.172241,0.114319,0.088379
0.151489,0.102966,0.078796
0.238647,0.168335,0.130005
0.014084,0.011131,0.008308
0.010994,0.008621,0.006382
0.017105,0.012901,0.009171
0.016266,0.013824,0.010880
0.082336,0.056702,0.038300
0.107117,0.072754,0.048950
0.102966,0.072510,0.051453
0.134277,0.095459,0.068054
0.012695,0.009949,0.007259
0.014175,0.011505,0.008751
0.008347,0.006443,0.005123
0.009544,0.007935,0.006275
0.012405,0.010574,0.008232
0.012260,0.010063,0.007206
0.095337,0.062164,0.039673
0.103210,0.070068,0.047272
0.076050,0.049866,0.033844
0.119507,0.084961,0.063232
0.161133,0.114868,0.078430
0.159424,0.110962,0.075745
0.037262,0.033234,0.029663
0.037262,0.033112,0.029602
0.035675,0.031708,0.028320
0.038055,0.033661,0.029922
0.037109,0.033295,0.029404
0.106079,0.063110,0.037689
0.105286,0.059784,0.032074
0.138428,0.077759,0.048035
0.144653,0.085876,0.051056
0.099670,0.060272,0.035461
0.010017,0.008942,0.007282
0.010567,0.008286,0.006683
0.010086,0.007935,0.006310
0.009605,0.008064,0.006489
0.010323,0.008614,0.006100
0.013069,0.010124,0.007801
0.101624,0.074341,0.057037
0.081238,0.056458,0.040497
0.094238,0.067383,0.048401
0.071777,0.049591,0.034454
0.069031,0.047943,0.033325
0.092407,0.067627,0.048859
0.019196,0.014664,0.009666
0.013626,0.009750,0.006248
0.021439,0.016373,0.011894
0.016220,0.012085,0.008675
0.032959,0.026260,0.020538
0.042938,0.034027,0.026810
0.573730,0.369873,0.274658
0.583496,0.412598,0.312012
0.595703,0.424072,0.321777
0.556641,0.354980,0.256104
0.595703,0.397217,0.297119
0.591309,0.388428,0.289063
0.031738,0.025024,0.022507
0.028961,0.022217,0.020233
0.027191,0.020966,0.019211
0.037537,0.029663,0.025391
0.031525,0.022949,0.019791
0.032562,0.025406,0.022491
0.550781,0.387207,0.308350
0.450439,0.299072,0.228638
0.386719,0.261963,0.214233
0.312744,0.217529,0.182129
0.536621,0.355225,0.287354
0.357178,0.233887,0.180420
0.013237,0.009941,0.006256
0.013237,0.009941,0.006256
0.011810,0.009117,0.005997
0.013245,0.009941,0.006336
0.038605,0.025391,0.016083
0.037750,0.025284,0.016556
0.035614,0.023315,0.014915
0.037750,0.025284,0.016556
0.014732,0.012238,0.009750
0.011444,0.009071,0.007309
0.176147,0.124939,0.087708
0.201050,0.155518,0.119080
0.010010,0.007290,0.005257
0.014473,0.009865,0.006439
0.012894,0.008926,0.006279
0.010323,0.007191,0.005009
0.018539,0.013672,0.009651
0.009575,0.006542,0.004692
0.086304,0.054718,0.036865
0.073608,0.042603,0.025742
0.100159,0.064941,0.041748
0.117737,0.077881,0.051483
0.111633,0.067383,0.044769
0.098267,0.064636,0.044495
0.038055,0.033936,0.029907
0.036957,0.033051,0.029175
0.037018,0.033752,0.030014
0.038086,0.034180,0.030273
0.073486,0.039337,0.021927
0.080017,0.046448,0.028442
0.088257,0.060516,0.040588
0.063171,0.036377,0.021622
0.081970,0.056091,0.038879
0.039673,0.022415,0.014458
0.102722,0.065918,0.045532
0.060059,0.043060,0.030807
0.055481,0.037415,0.025818
0.076599,0.054138,0.037628
0.124329,0.073792,0.047394
0.097961,0.056915,0.035645
0.044312,0.026718,0.018646
0.174927,0.106628,0.068176
0.170166,0.107422,0.073425
0.267578,0.187012,0.143555
0.213867,0.144409,0.094055
0.186768,0.119019,0.073792
0.153809,0.098267,0.065430
0.247681,0.159180,0.106689
0.135376,0.080933,0.052704
0.024429,0.018021,0.012283
0.019653,0.014420,0.009727
0.132813,0.080688,0.052490
0.105652,0.065430,0.041260
0.017441,0.012886,0.008934
0.016663,0.013939,0.011345
0.016495,0.012756,0.009163
0.012253,0.010323,0.008514
0.013931,0.010002,0.006271
0.018509,0.014069,0.008850
0.193604,0.135986,0.094910
0.258057,0.186035,0.140991
0.350098,0.252686,0.187134
0.164185,0.109375,0.073975
0.349609,0.250977,0.178223
0.306885,0.216309,0.150635
0.033325,0.026978,0.024078
0.035370,0.028732,0.025314
0.036560,0.029816,0.026215
0.038116,0.031158,0.027481
0.598145,0.588867,0.594238
0.597168,0.587891,0.567383
0.594238,0.581543,0.540527
0.593750,0.583496,0.529297
0.042786,0.032074,0.023132
0.038391,0.028290,0.020981
0.044678,0.033417,0.023163
0.043762,0.032410,0.021835
0.489014,0.328369,0.243042
0.439941,0.288086,0.208740
0.359619,0.244629,0.178589
0.364746,0.241455,0.173340
0.025925,0.019196,0.012421
0.021332,0.015686,0.010223
0.012466,0.009621,0.006638
0.019180,0.014069,0.009506
0.018555,0.013115,0.008469
0.024017,0.018341,0.012695
0.015083,0.011597,0.008324
0.020325,0.015686,0.011642
0.216309,0.138672,0.096863
0.162476,0.101746,0.067932
0.461182,0.310303,0.231934
0.152344,0.097229,0.067383
0.540039,0.374268,0.280029
0.595215,0.449463,0.344727
0.236572,0.158569,0.114258
0.359131,0.241699,0.175659
0.025986,0.019424,0.018280
0.022781,0.017197,0.015640
0.024612,0.018524,0.017288
0.021606,0.016495,0.014961
0.027191,0.019409,0.017517
0.024902,0.016632,0.014854
0.235474,0.152222,0.119080
0.264648,0.165649,0.127808
0.240601,0.145752,0.111450
0.190063,0.128906,0.103088
0.202393,0.125244,0.096680
0.130859,0.076965,0.058136
0.013145,0.009613,0.006260
0.013481,0.009605,0.005913
0.305176,0.234009,0.177124
0.122131,0.078918,0.054138
0.011536,0.009552,0.007648
0.007809,0.005657,0.004032
0.008362,0.006470,0.004505
0.010986,0.009315,0.007133
0.010979,0.009010,0.006752
0.010818,0.008163,0.005505
0.141602,0.098938,0.069153
0.192871,0.135620,0.097229
0.194458,0.142578,0.111572
0.117065,0.085205,0.061646
0.150391,0.107117,0.076965
0.124573,0.090942,0.065918
0.010597,0.008476,0.006260
0.011635,0.009048,0.007252
0.008438,0.006798,0.005028
0.243408,0.177979,0.132202
0.220947,0.162964,0.116089
0.138672,0.101990,0.075867
0.139648,0.090576,0.071899
0.184570,0.115173,0.089539
0.191528,0.122620,0.095459
0.082214,0.056213,0.046600
0.119385,0.077209,0.060364
0.130127,0.085144,0.068115
0.130127,0.081482,0.062744
0.240112,0.157227,0.118713
0.179810,0.115173,0.089661
0.267578,0.171997,0.129028
0.013481,0.009895,0.007183
0.013672,0.009773,0.006901
0.011688,0.008133,0.006023
0.105286,0.064880,0.041626
0.089905,0.059265,0.042023
0.093628,0.058594,0.036377
0.033875,0.029160,0.024170
0.034912,0.030365,0.026215
0.036713,0.032318,0.027954
0.028061,0.023438,0.017517
0.031143,0.026230,0.020645
0.035400,0.030914,0.026794
0.515137,0.343506,0.273193
0.541016,0.365479,0.295654
0.560547,0.380371,0.311768
0.538086,0.377930,0.309570
0.358398,0.226685,0.174438
0.143555,0.074707,0.049377
0.036713,0.032562,0.028473
0.036713,0.032562,0.028473
0.036774,0.033142,0.029251
0.035675,0.031708,0.028320
0.094604,0.053619,0.032532
0.120056,0.072388,0.044128
0.106262,0.064453,0.040558
0.212646,0.145508,0.098022
0.031586,0.023758,0.020645
0.031921,0.024994,0.022781
0.031555,0.025192,0.023392
0.030273,0.021484,0.017960
0.030823,0.023209,0.020157
0.028503,0.019501,0.015488
0.028732,0.019592,0.015305
0.032654,0.025497,0.022110
0.029297,0.021912,0.018402
0.299561,0.203369,0.164063
0.211426,0.137695,0.108093
0.095215,0.055725,0.042603
0.444824,0.300537,0.237061
0.306396,0.197388,0.153687
0.404541,0.282471,0.232422
0.541016,0.377441,0.301758
0.180664,0.122314,0.096680
0.228149,0.156128,0.124695
0.029572,0.021317,0.016846
0.023651,0.016769,0.012291
0.199341,0.137451,0.104797
0.107910,0.075439,0.055939
0.028320,0.020264,0.013641
0.032990,0.023468,0.015915
0.030197,0.021545,0.014359
0.021332,0.015480,0.011337
0.032593,0.023956,0.016495
0.265137,0.176270,0.123230
0.181519,0.118164,0.079773
0.207031,0.131348,0.087158
0.208862,0.142578,0.101196
0.304443,0.202148,0.140747
0.016205,0.011765,0.007416
0.019882,0.014404,0.009071
0.207886,0.145996,0.105896
0.353271,0.238037,0.179199
0.035950,0.026184,0.018433
0.033661,0.024124,0.016190
0.036224,0.026611,0.017838
0.033661,0.025024,0.017624
0.030548,0.021652,0.014626
0.027023,0.019394,0.013008
0.266113,0.180908,0.126587
0.245361,0.160034,0.108582
0.324951,0.227661,0.166504
0.202759,0.136108,0.095886
0.234497,0.151123,0.103943
0.351563,0.238037,0.169922
0.039551,0.024750,0.016083
0.059021,0.034698,0.018951
0.020920,0.012276,0.007523
0.041565,0.022141,0.011902
0.020187,0.012566,0.008240
0.015060,0.008530,0.005840
0.138672,0.083191,0.049957
0.130127,0.079529,0.050995
0.089478,0.051239,0.028015
0.091492,0.062012,0.039612
0.040863,0.030060,0.022537
0.035431,0.025513,0.019028
0.040649,0.028778,0.019287
0.037872,0.026215,0.018433
0.337891,0.223877,0.164917
0.246948,0.157349,0.113708
0.201416,0.132935,0.099915
0.167603,0.109497,0.079468
0.014145,0.012383,0.010422
0.010086,0.007717,0.005611
0.015121,0.013504,0.011726
0.251709,0.177856,0.127808
0.361328,0.258545,0.189575
0.204468,0.151001,0.108643
0.045685,0.033234,0.029480
0.079224,0.053986,0.043945
0.033600,0.025742,0.023621
0.045532,0.032776,0.028244
0.308838,0.197876,0.152100
0.344727,0.221924,0.169922
0.312744,0.196411,0.149780
0.360596,0.224854,0.171997
0.006775,0.004715,0.003405
0.011948,0.008446,0.005989
0.013756,0.009628,0.006344
0.006023,0.004021,0.002626
0.369873,0.221313,0.166504
0.177734,0.125122,0.090698
0.314941,0.181885,0.133423
0.132446,0.084290,0.061066
0.029587,0.023148,0.020172
0.024338,0.018936,0.016541
0.030045,0.024185,0.021011
0.026276,0.020157,0.017914
0.024673,0.019150,0.016083
0.033661,0.027695,0.024536
0.506836,0.334473,0.270508
0.320068,0.197998,0.154541
0.446289,0.284180,0.221436
0.271973,0.160522,0.118408
0.587402,0.414307,0.326660
0.522949,0.345215,0.270996
0.039246,0.032288,0.027252
0.044342,0.035492,0.028580
0.032562,0.025803,0.021484
0.042664,0.034576,0.027786
0.045441,0.037262,0.029907
0.592773,0.442383,0.356445
0.594238,0.455566,0.357910
0.594727,0.439209,0.335449
0.591309,0.453857,0.348633
0.595703,0.408691,0.313232
0.038391,0.032043,0.027985
0.038696,0.033081,0.029007
0.029465,0.025330,0.021896
0.034180,0.029465,0.025787
0.586426,0.521973,0.422363
0.592285,0.554199,0.448242
0.591797,0.510742,0.401611
0.592285,0.502930,0.389893
0.124207,0.079224,0.063049
0.054871,0.035065,0.028549
0.070435,0.046326,0.037292
0.053833,0.033051,0.027313
0.031433,0.021164,0.016983
0.116882,0.072205,0.056610
0.149170,0.094238,0.073608
0.215942,0.135986,0.104980
0.102844,0.067505,0.054230
0.138672,0.086975,0.067139
0.017166,0.013229,0.010078
0.016541,0.013336,0.009995
0.014870,0.012054,0.009232
0.017761,0.014511,0.011955
0.124207,0.084961,0.061951
0.078552,0.053864,0.037445
0.104187,0.074036,0.053009
0.111572,0.079346,0.057770
0.019562,0.016281,0.013924
0.022339,0.018707,0.016220
0.013695,0.012253,0.010422
0.014427,0.012436,0.010658
0.499268,0.360840,0.278564
0.423584,0.302979,0.224243
0.537598,0.387695,0.294922
0.426025,0.300537,0.223511
0.011009,0.006363,0.003801
0.012032,0.006886,0.003967
0.011223,0.006756,0.003893
0.011803,0.007191,0.004372
0.012032,0.006886,0.003967
0.009911,0.006123,0.003672
0.036530,0.022156,0.013626
0.037415,0.022842,0.013687
0.030762,0.017868,0.011551
0.027039,0.016037,0.009468
0.035919,0.019531,0.010643
0.029800,0.016708,0.009430
0.022461,0.017044,0.014496
0.024399,0.016632,0.011238
0.021362,0.015823,0.012123
0.022430,0.014984,0.008865
0.252441,0.155029,0.117432
0.285156,0.178833,0.133057
0.162109,0.097473,0.073181
0.089111,0.056152,0.042267
0.015297,0.010132,0.006721
0.014587,0.010155,0.007206
0.016617,0.011261,0.007347
0.016632,0.011574,0.007591
0.076477,0.044922,0.027481
0.088135,0.058594,0.039276
0.124329,0.082886,0.054993
0.121094,0.076172,0.045807
0.024490,0.015823,0.012573
0.025711,0.017487,0.014000
0.025085,0.015602,0.010834
0.024658,0.017166,0.015244
0.023102,0.014641,0.011559
0.023972,0.016357,0.013779
0.024139,0.014717,0.010658
0.023285,0.013962,0.009399
0.052032,0.024994,0.017792
0.151367,0.090271,0.070496
0.217773,0.130981,0.098450
0.046570,0.023651,0.017487
0.040527,0.019287,0.012177
0.040527,0.020157,0.012527
0.064514,0.028839,0.019989
0.043732,0.020126,0.013313
0.032715,0.021255,0.016510
0.030792,0.018967,0.013260
0.035126,0.022263,0.016678
0.029938,0.019531,0.014824
0.028183,0.018158,0.012360
0.034576,0.022018,0.017242
0.041290,0.025208,0.019226
0.068909,0.042236,0.032532
0.041138,0.024719,0.017715
0.047943,0.027374,0.018967
0.019806,0.012558,0.007599
0.011299,0.007252,0.004593
0.019089,0.011505,0.006767
0.018524,0.011436,0.007389
0.010246,0.006432,0.003775
0.011299,0.006706,0.004112
0.047363,0.027969,0.016373
0.048096,0.027359,0.015610
0.038513,0.021927,0.012169
0.066223,0.041260,0.027374
0.077393,0.047516,0.029190
0.039886,0.022873,0.012871
0.012337,0.007668,0.004570
0.010330,0.006275,0.003761
0.012093,0.007458,0.004269
0.011490,0.007389,0.004890
0.035583,0.020432,0.011635
0.037415,0.022797,0.013596
0.045898,0.026215,0.014740
